user_id,username,display_name,first_name,last_name,bio,location,website,content_type,followers,following,posts_count,stories_count,reels_count,avg_likes,avg_comments,engagement_rate,verified,private,business_account,created_date,last_post_date,profile_pic_url,is_match
ig_0001,daniellejohnson99,Danielle Johnson,Danielle,Johnson,💫 Nature creator | Johnsonland based | Spreading positivity,"Karenberg, Yemen",,Nature,14370,906,942,76,17,337,99,3.54,True,False,False,2021-07-31,2025-06-01,https://example.com/profile_1.jpg,True
ig_0858,donnabrandt740,Donna Brandt,Donna,Brandt,🌟 Music | Living my best life | Follow for daily inspiration,"South Jenna, Nepal",https://www.sexton.com/,Music,8760,459,76,24,38,489,39,2.85,True,True,False,2021-02-06,2025-06-05,https://example.com/profile_858.jpg,False
ig_0859,chadpowers500,Chad Powers,Chad,Powers,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Campbellville, Saint Vincent and the Grenadines",http://www.hood.org/,Travel,39757,1193,514,5,38,182,6,7.85,True,True,False,2024-07-03,2025-06-06,https://example.com/profile_859.jpg,False
ig_0860,davidgarcia887,David Garcia,David,Garcia,📸 Capturing life's moments | Music enthusiast | Heatherton,"East Abigail, Libyan Arab Jamahiriya",,Music,44713,1803,952,18,24,397,13,1.67,False,False,True,2023-06-03,2025-06-07,https://example.com/profile_860.jpg,False
ig_0861,ericakhan352,Erica Khan,Erica,Khan,💫 Photography creator | New Michael based | Spreading positivity,"Huntville, Mayotte",,Photography,43231,294,134,76,41,422,5,3.07,False,True,True,2023-08-14,2025-06-02,https://example.com/profile_861.jpg,False
ig_0862,jimmyjohnston19,Jimmy Johnston,Jimmy,Johnston,✨ Education lover | Sharing my journey | DM for collabs,"Lake Adambury, Luxembourg",,Education,30927,1438,27,60,30,984,35,3.54,False,False,False,2022-02-18,2025-06-05,https://example.com/profile_862.jpg,False
ig_0863,tinaatkinson744,Tina Atkinson,Tina,Atkinson,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Suttonview, Trinidad and Tobago",,Travel,44593,1632,160,81,12,91,57,6.26,False,False,True,2023-11-01,2025-06-02,https://example.com/profile_863.jpg,False
ig_0864,melissawilliams843,Melissa Williams,Melissa,Williams,✨ Education lover | Sharing my journey | DM for collabs,"Taylormouth, Finland",,Education,27705,1844,831,62,24,427,17,7.11,True,True,False,2022-09-01,2025-06-03,https://example.com/profile_864.jpg,False
ig_0865,shannongomez720,Shannon Gomez,Shannon,Gomez,📸 Capturing life's moments | Beauty enthusiast | Lake Peterview,"West Bethany, Uruguay",,Beauty,991,332,787,49,4,767,69,3.11,True,False,False,2021-07-22,2025-06-07,https://example.com/profile_865.jpg,False
ig_0866,zacharyblevins833,Zachary Blevins,Zachary,Blevins,💫 Nature creator | South Lisashire based | Spreading positivity,"Coxmouth, Korea",,Nature,25545,1108,430,6,21,960,7,3.75,True,False,False,2021-06-29,2025-06-02,https://example.com/profile_866.jpg,False
ig_0867,emilyrivera245,Emily Rivera,Emily,Rivera,📸 Capturing life's moments | Sports enthusiast | South Thomasport,"West Erica, Liechtenstein",,Sports,8571,1546,563,82,5,672,82,4.0,True,True,True,2024-02-29,2025-06-05,https://example.com/profile_867.jpg,False
ig_0868,brianramos881,Brian Ramos,Brian,Ramos,🎯 Art | Entrepreneur | Building dreams one post at a time,"Bernardville, Turkmenistan",,Art,7850,387,80,94,15,664,4,2.0,True,True,False,2024-10-20,2025-06-05,https://example.com/profile_868.jpg,False
ig_0869,jamessandoval348,James Sandoval,James,Sandoval,✨ Photography lover | Sharing my journey | DM for collabs,"Silvaberg, Comoros",http://smith-strong.biz/,Photography,30251,1600,399,72,29,722,77,3.57,True,True,False,2022-02-01,2025-06-05,https://example.com/profile_869.jpg,False
ig_0870,davidspencer43,David Spencer,David,Spencer,🎯 Travel | Entrepreneur | Building dreams one post at a time,"Port Frances, India",https://www.ellis.com/,Travel,28305,138,156,59,22,949,64,7.54,False,False,False,2023-11-27,2025-06-02,https://example.com/profile_870.jpg,False
ig_0871,shannonbaker646,Shannon Baker,Shannon,Baker,📸 Capturing life's moments | Fitness enthusiast | East Donaldberg,"West Timothy, Belarus",,Fitness,49066,1190,639,36,44,302,43,2.58,True,True,True,2019-10-09,2025-06-06,https://example.com/profile_871.jpg,False
ig_0872,markjohnson646,Mark Johnson,Mark,Johnson,📸 Capturing life's moments | Nature enthusiast | Lake Michael,"Melvinmouth, Armenia",http://www.jenkins.com/,Nature,39109,847,376,80,22,552,28,2.98,False,False,False,2018-01-09,2025-06-03,https://example.com/profile_872.jpg,False
ig_0873,kylegiles416,Kyle Giles,Kyle,Giles,✨ Photography lover | Sharing my journey | DM for collabs,"Rodriguezburgh, Botswana",,Photography,45046,809,172,15,31,641,64,1.37,False,False,True,2021-11-04,2025-06-02,https://example.com/profile_873.jpg,False
ig_0874,elainedavis241,Elaine Davis,Elaine,Davis,📸 Capturing life's moments | Sports enthusiast | South Erica,"Port Roberttown, Kazakhstan",https://www.jackson.net/,Sports,9244,684,574,54,1,468,2,3.07,True,False,False,2022-08-17,2025-06-05,https://example.com/profile_874.jpg,False
ig_0875,cynthiadiaz17,Cynthia Diaz,Cynthia,Diaz,✨ Fitness lover | Sharing my journey | DM for collabs,"Johntown, Vietnam",,Fitness,4221,799,536,46,1,82,48,7.68,True,True,False,2019-06-27,2025-06-03,https://example.com/profile_875.jpg,False
ig_0876,lisapeterson236,Lisa Peterson,Lisa,Peterson,💫 Food creator | Brentchester based | Spreading positivity,"Lake Marvin, Albania",,Food,6253,697,453,6,22,549,57,5.0,False,True,True,2021-06-07,2025-06-04,https://example.com/profile_876.jpg,False
ig_0877,amberpham262,Amber Pham,Amber,Pham,📸 Capturing life's moments | Business enthusiast | Sandraborough,"Lake Derrick, Ireland",,Business,38814,718,334,56,36,281,8,5.97,False,False,True,2024-04-18,2025-06-02,https://example.com/profile_877.jpg,False
ig_0878,jenniferbrown100,Jennifer Brown,Jennifer,Brown,💫 Education creator | Johnsonhaven based | Spreading positivity,"Lake Judy, Ecuador",,Education,21026,1530,491,15,36,965,95,1.56,False,False,False,2020-08-20,2025-06-03,https://example.com/profile_878.jpg,False
ig_0879,donnaweiss868,Donna Weiss,Donna,Weiss,🎯 Beauty | Entrepreneur | Building dreams one post at a time,"East Staceyburgh, Canada",,Beauty,21733,845,926,15,35,250,25,7.17,False,False,False,2017-12-06,2025-06-04,https://example.com/profile_879.jpg,False
ig_0880,stacyrhodes406,Stacy Rhodes,Stacy,Rhodes,📸 Capturing life's moments | Nature enthusiast | Garciaton,"Schneidermouth, Anguilla",,Nature,30817,150,810,23,15,773,89,4.35,False,True,False,2024-10-10,2025-06-01,https://example.com/profile_880.jpg,False
ig_0881,matthewrodriguez251,Matthew Rodriguez,Matthew,Rodriguez,📸 Capturing life's moments | Lifestyle enthusiast | North Jaredborough,"Kyleton, Kuwait",,Lifestyle,10844,102,637,46,27,510,31,2.52,True,False,True,2020-12-04,2025-06-04,https://example.com/profile_881.jpg,False
ig_0882,frankwilson806,Frank Wilson,Frank,Wilson,✨ Fitness lover | Sharing my journey | DM for collabs,"Lake John, Poland",,Fitness,26633,642,285,5,11,899,72,7.45,False,True,True,2023-12-23,2025-06-05,https://example.com/profile_882.jpg,False
ig_0883,cynthiacombs836,Cynthia Combs,Cynthia,Combs,💫 Beauty creator | New Samantha based | Spreading positivity,"North Aaron, Guadeloupe",,Beauty,39011,1386,211,33,10,459,61,7.43,True,True,False,2019-03-25,2025-06-04,https://example.com/profile_883.jpg,False
ig_0884,erikgillespie668,Erik Gillespie,Erik,Gillespie,📸 Capturing life's moments | Fitness enthusiast | Port Brianside,"East William, Palau",,Fitness,45058,423,42,73,6,267,89,7.94,True,False,True,2021-02-20,2025-06-06,https://example.com/profile_884.jpg,False
ig_0885,hunterchan234,Hunter Chan,Hunter,Chan,🎯 Photography | Entrepreneur | Building dreams one post at a time,"Travisside, Mauritania",,Photography,9163,485,324,63,42,82,78,5.14,True,True,False,2024-07-19,2025-06-06,https://example.com/profile_885.jpg,False
ig_0886,pamelamahoney340,Pamela Mahoney,Pamela,Mahoney,📸 Capturing life's moments | Education enthusiast | South Jamesburgh,"North Tinaburgh, Italy",,Education,17711,1463,370,16,24,68,57,3.27,True,True,True,2025-03-29,2025-06-04,https://example.com/profile_886.jpg,False
ig_0887,rachelgreen128,Rachel Green,Rachel,Green,📸 Capturing life's moments | Lifestyle enthusiast | Diazshire,"Derrickview, Liechtenstein",https://www.butler.biz/,Lifestyle,25878,1665,311,31,13,699,20,2.29,False,True,True,2024-07-10,2025-06-07,https://example.com/profile_887.jpg,False
ig_0888,scottneal505,Scott Neal,Scott,Neal,💫 Gaming creator | Sabrinamouth based | Spreading positivity,"West Steven, Korea",,Gaming,13453,1973,97,53,46,528,90,7.72,False,False,False,2021-11-01,2025-06-05,https://example.com/profile_888.jpg,False
ig_0889,taylorkelley748,Taylor Kelley,Taylor,Kelley,📸 Capturing life's moments | Pets enthusiast | Alexistown,"Robertfort, Lao People's Democratic Republic",https://www.miller-stein.net/,Pets,29129,57,232,71,23,63,31,3.65,True,False,False,2021-06-08,2025-06-04,https://example.com/profile_889.jpg,False
ig_0890,samanthagardner174,Samantha Gardner,Samantha,Gardner,🌟 Family | Living my best life | Follow for daily inspiration,"New Laura, Cameroon",,Family,18952,223,765,4,40,494,91,3.08,True,True,False,2024-08-01,2025-06-05,https://example.com/profile_890.jpg,False
ig_0891,charlesschneider277,Charles Schneider,Charles,Schneider,💫 Lifestyle creator | Scottmouth based | Spreading positivity,"North Matthewfort, Belarus",,Lifestyle,49816,801,538,21,27,474,54,1.96,True,False,True,2022-08-07,2025-06-07,https://example.com/profile_891.jpg,False
ig_0892,arthurhughes15,Arthur Hughes,Arthur,Hughes,✨ Travel lover | Sharing my journey | DM for collabs,"North Hannah, Norway",https://key-montes.org/,Travel,12611,1698,540,84,22,659,52,7.18,False,False,True,2024-02-20,2025-06-05,https://example.com/profile_892.jpg,False
ig_0893,drewaguilar290,Drew Aguilar,Drew,Aguilar,🌟 Gaming | Living my best life | Follow for daily inspiration,"Dennisstad, Dominica",,Gaming,31930,1372,620,26,6,545,28,7.87,False,False,True,2025-04-19,2025-06-05,https://example.com/profile_893.jpg,False
ig_0894,josephroberson264,Joseph Roberson,Joseph,Roberson,💫 Family creator | North Barbaraland based | Spreading positivity,"Angelahaven, Kazakhstan",,Family,48602,1320,930,40,20,24,37,5.18,True,True,False,2017-06-16,2025-06-05,https://example.com/profile_894.jpg,False
ig_0895,thomasholt794,Thomas Holt,Thomas,Holt,🌟 Sports | Living my best life | Follow for daily inspiration,"Georgefort, Lao People's Democratic Republic",,Sports,8736,1576,247,75,16,924,49,1.71,True,True,True,2022-08-16,2025-06-06,https://example.com/profile_895.jpg,False
ig_0896,brianwilcox677,Brian Wilcox,Brian,Wilcox,🌟 Fashion | Living my best life | Follow for daily inspiration,"Jessicafurt, Korea",,Fashion,36956,1960,367,29,16,26,1,5.9,True,False,False,2023-01-11,2025-06-05,https://example.com/profile_896.jpg,False
ig_0897,kellymiller760,Kelly Miller,Kelly,Miller,✨ Photography lover | Sharing my journey | DM for collabs,"Port Ashleytown, Austria",https://www.crawford.com/,Photography,38869,1137,740,38,31,317,23,6.79,True,False,False,2017-08-29,2025-06-02,https://example.com/profile_897.jpg,False
ig_0898,nathanhernandez733,Nathan Hernandez,Nathan,Hernandez,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"Lake Felicia, China",,Gaming,4308,1785,545,99,32,548,19,7.36,True,True,False,2017-09-11,2025-06-01,https://example.com/profile_898.jpg,False
ig_0899,emilyharvey539,Emily Harvey,Emily,Harvey,💫 Nature creator | Diazfort based | Spreading positivity,"Deborahmouth, Northern Mariana Islands",,Nature,43174,1169,888,37,4,407,67,1.35,True,True,False,2019-04-11,2025-06-05,https://example.com/profile_899.jpg,False
ig_0900,manuelcamacho590,Manuel Camacho,Manuel,Camacho,💫 Health creator | Goodmanview based | Spreading positivity,"West Edward, Panama",,Health,49094,1227,633,68,17,410,4,6.27,False,False,False,2022-11-10,2025-06-05,https://example.com/profile_900.jpg,False
ig_0901,judycaldwell639,Judy Caldwell,Judy,Caldwell,🎯 Technology | Entrepreneur | Building dreams one post at a time,"Mitchellstad, Slovakia (Slovak Republic)",http://williams-leon.com/,Technology,25450,444,924,86,34,257,1,6.99,False,True,True,2018-03-06,2025-06-07,https://example.com/profile_901.jpg,False
ig_0902,jacobellis405,Jacob Ellis,Jacob,Ellis,📸 Capturing life's moments | Fashion enthusiast | Port Sean,"Hoganfurt, Saint Vincent and the Grenadines",https://wilson.com/,Fashion,3989,1225,921,18,26,95,50,3.81,True,True,False,2024-02-19,2025-06-03,https://example.com/profile_902.jpg,False
ig_0903,tylerdavis331,Tyler Davis,Tyler,Davis,🌟 Health | Living my best life | Follow for daily inspiration,"Abigailfurt, Maldives",http://chapman-johnson.com/,Health,44951,1087,436,35,21,521,86,7.49,False,False,False,2019-02-15,2025-06-06,https://example.com/profile_903.jpg,False
ig_0904,matthewmorales770,Matthew Morales,Matthew,Morales,💫 Health creator | Jessicastad based | Spreading positivity,"Scottmouth, Anguilla",,Health,11381,571,501,55,17,15,1,1.37,False,False,False,2021-12-14,2025-06-05,https://example.com/profile_904.jpg,False
ig_0905,samuelwhite828,Samuel White,Samuel,White,✨ Family lover | Sharing my journey | DM for collabs,"South Jill, Botswana",,Family,3867,781,93,53,24,371,33,3.28,True,True,False,2018-03-18,2025-06-01,https://example.com/profile_905.jpg,False
ig_0906,heatherbrown883,Heather Brown,Heather,Brown,🌟 Business | Living my best life | Follow for daily inspiration,"Robertchester, Ukraine",,Business,33673,1255,646,60,18,15,19,6.61,True,True,False,2021-07-12,2025-06-04,https://example.com/profile_906.jpg,False
ig_0907,wendymorris935,Wendy Morris,Wendy,Morris,💫 Nature creator | Port Gabriel based | Spreading positivity,"West Margaret, Isle of Man",,Nature,15394,1763,345,60,2,757,9,4.17,True,False,True,2018-05-18,2025-06-05,https://example.com/profile_907.jpg,False
ig_0908,brianhopkins47,Brian Hopkins,Brian,Hopkins,🌟 Business | Living my best life | Follow for daily inspiration,"Port Billberg, Cameroon",,Business,14004,1099,678,52,3,187,6,6.58,False,True,True,2022-09-08,2025-06-03,https://example.com/profile_908.jpg,False
ig_0909,ericjensen32,Eric Jensen,Eric,Jensen,📸 Capturing life's moments | Technology enthusiast | Batesberg,"West Melissaport, Mayotte",,Technology,43876,1234,32,74,49,453,82,1.46,False,False,False,2024-01-17,2025-06-06,https://example.com/profile_909.jpg,False
ig_0910,zacharywilkerson139,Zachary Wilkerson,Zachary,Wilkerson,🌟 Technology | Living my best life | Follow for daily inspiration,"Lake Chelsealand, Timor-Leste",https://scott.com/,Technology,36488,600,132,26,23,408,79,2.89,True,False,False,2020-07-11,2025-06-03,https://example.com/profile_910.jpg,False
ig_0911,brandywalls937,Brandy Walls,Brandy,Walls,💫 Travel creator | South Jenniferview based | Spreading positivity,"Hatfieldburgh, Belgium",,Travel,49482,1627,406,96,44,513,39,7.91,True,False,False,2019-07-14,2025-06-01,https://example.com/profile_911.jpg,False
ig_0912,isaacrogers656,Isaac Rogers,Isaac,Rogers,🎯 Music | Entrepreneur | Building dreams one post at a time,"South Sean, Western Sahara",,Music,1334,1869,364,74,40,789,71,1.32,False,True,True,2024-02-23,2025-06-05,https://example.com/profile_912.jpg,False
ig_0913,wesleybanks735,Wesley Banks,Wesley,Banks,🌟 Technology | Living my best life | Follow for daily inspiration,"Shepardmouth, French Polynesia",,Technology,3002,1691,258,11,22,943,68,5.2,True,False,False,2019-08-31,2025-06-04,https://example.com/profile_913.jpg,False
ig_0914,nicoleblake626,Nicole Blake,Nicole,Blake,💫 Lifestyle creator | East Joshuaville based | Spreading positivity,"Lake Shari, Puerto Rico",,Lifestyle,20558,364,61,29,6,587,96,4.08,False,False,False,2025-04-21,2025-06-03,https://example.com/profile_914.jpg,False
ig_0915,pamelasmith546,Pamela Smith,Pamela,Smith,💫 Sports creator | Sydneychester based | Spreading positivity,"Lake Shawn, Panama",,Sports,24040,1992,136,84,19,78,66,7.3,False,True,True,2025-05-12,2025-06-07,https://example.com/profile_915.jpg,False
ig_0916,bonnieking4,Bonnie King,Bonnie,King,🎯 Family | Entrepreneur | Building dreams one post at a time,"East Maryhaven, France",https://sanchez.biz/,Family,8563,1768,640,40,50,666,67,7.12,False,True,False,2018-05-21,2025-06-07,https://example.com/profile_916.jpg,False
ig_0917,tinaortiz163,Tina Ortiz,Tina,Ortiz,✨ Music lover | Sharing my journey | DM for collabs,"Port Paula, Western Sahara",,Music,28238,113,774,82,23,749,71,3.64,False,True,False,2023-12-04,2025-06-01,https://example.com/profile_917.jpg,False
ig_0918,robertaustin431,Robert Austin,Robert,Austin,🌟 Pets | Living my best life | Follow for daily inspiration,"South Austinberg, Korea",https://www.brown.com/,Pets,13848,252,889,56,12,726,1,3.69,True,True,True,2023-11-26,2025-06-07,https://example.com/profile_918.jpg,False
ig_0919,jenniferkerr381,Jennifer Kerr,Jennifer,Kerr,🎯 Food | Entrepreneur | Building dreams one post at a time,"Kennethstad, Italy",http://www.anderson.com/,Food,6019,1009,573,64,9,311,100,2.03,False,False,False,2021-10-13,2025-06-01,https://example.com/profile_919.jpg,False
ig_0920,amylopez577,Amy Lopez,Amy,Lopez,💫 Business creator | Ryanton based | Spreading positivity,"Butlermouth, Qatar",,Business,39010,1762,43,53,9,251,18,4.22,True,True,False,2024-06-28,2025-06-03,https://example.com/profile_920.jpg,False
ig_0921,michellerivera122,Michelle Rivera,Michelle,Rivera,🎯 Gaming | Entrepreneur | Building dreams one post at a time,"Nguyenport, Belgium",,Gaming,38063,105,175,21,14,492,87,6.79,True,True,False,2021-08-13,2025-06-01,https://example.com/profile_921.jpg,False
ig_0922,courtneypierce324,Courtney Pierce,Courtney,Pierce,🎯 Technology | Entrepreneur | Building dreams one post at a time,"Lake Alexandra, Mauritius",,Technology,29461,163,707,70,17,839,60,7.89,False,False,True,2020-06-25,2025-06-05,https://example.com/profile_922.jpg,False
ig_0923,rhondastewart643,Rhonda Stewart,Rhonda,Stewart,💫 Gaming creator | Peterhaven based | Spreading positivity,"Gregoryhaven, Tuvalu",,Gaming,20670,464,627,67,4,848,70,4.79,True,False,True,2018-09-07,2025-06-05,https://example.com/profile_923.jpg,False
ig_0924,amandamitchell474,Amanda Mitchell,Amanda,Mitchell,📸 Capturing life's moments | Family enthusiast | West Ericbury,"Lake Jeffreyburgh, Suriname",,Family,4346,706,525,77,3,581,75,3.12,False,True,False,2022-05-15,2025-06-04,https://example.com/profile_924.jpg,False
